,0,1,2,3,4,5,6,7
0,0.5911254357382879,-0.6555231977048163,-0.5644772336836759,0.6598695968726223,-0.855250860974471,-1.8358140550071882,-0.15598299677057403,0.6831438181077881
1,-1.5248776895106242,-0.3271166220820178,-0.2515277873203692,-1.2962358909837481,-0.2824630880599585,-0.09164948984144537,0.209862410095104,-0.12774468550476575
2,3.969982107699279,0.23951420637161974,-1.2298754892113528,-0.18039136502019015,0.9193601127495888,-0.6506381825086648,0.8264445725631294,-0.1631845336329891
3,-1.5497285735274704,-3.03756617671343,-0.4664492820300696,-0.3944130093249084,-0.6233920908905028,0.38379443657523415,0.131538566905975,0.17624826680081027
4,5.468962640164159,4.651384549374996,1.2900610947289923,-0.023804383135677894,1.6920331389994003,2.5109648239678095,0.3153298646479454,-0.4750085529933161
5,-0.8177515465861009,-2.237628996031235,-1.9578839909409125,0.3534995653621671,1.5163778909320407,0.6602053322483691,-0.3989884008278509,0.1265214958277056
6,-1.9792364327495178,-1.5415289117708793,-1.1024053902460054,0.7639116803023672,-1.249973831371765,0.08629474182988302,-0.3185510211614628,0.34815428596597164
7,-4.424260346017838,-3.292526727449974,0.5481918127818681,-0.04167710620850212,-0.46946890526449775,0.6488964268964487,-0.3629020384914434,0.18967685013321778
8,1.2458705268546575,-1.9607730397108196,0.5012270755077701,-0.5166273285059512,-1.049631616859376,0.40360868436032865,0.7017925560578714,-0.7314853583798893
9,-3.342705307920465,-2.038225466381677,0.26073967968911527,-0.02741700630219922,-1.1220775975773645,0.33975356762402337,0.4524595023899531,-0.15405830717308489
10,-4.482930657504437,-2.3315138706788923,1.5472150015585169,-1.3293781525673414,0.5231858083136424,0.5034882947960427,-0.40110350480557394,0.19477996791632024
11,-0.8975074787354447,-0.17493903834826047,-0.41912227876665603,1.4205549745762194,0.26691214094636917,-0.7163218091162618,-0.9854556992179141,-0.17256211350849335
12,-1.2680261308698126,-0.03175067643367392,-0.2821600214696303,-1.1065664861358697,-0.7723291903445217,-0.3702074696319634,0.4470857074538836,-0.3365181271614139
13,1.0976283262706903,-0.9760210675353524,-1.1762648058558278,2.412859842578994,1.154268457639693,0.21305724912713306,-1.0973935871432803,-0.05401838976975862
14,3.897493997589261,1.3083301442039543,-1.2031268280400609,1.1845305432016944,-0.3342741448297503,0.007876346472750621,-0.3655002841298556,-0.7369014144696739
15,-5.528960819802709,1.9317717681903026,0.93291862040851,-0.5271777088711369,-0.3076931000599576,0.4492882123519813,0.20564035918869034,1.16754246051511
16,0.3306786914323533,-1.6500798088485815,0.5392571479712935,1.7693685223297455,1.3258168966995743,0.5470661610387356,0.4551636944065171,0.5369420753786494
17,4.302508757747732,1.3394796481196354,-0.20599705800135648,-0.014782964546769094,-0.6192011456063133,0.322013917842341,-0.12400329910174246,0.2993216366077399
18,4.287037408646519,1.298731550144149,-0.815665412318391,0.47052761161435563,-0.48611122381445254,0.3235931898783715,0.07361843479391693,-0.12921734070208352
19,-1.5136876950981857,1.067216108586943,-0.24686935720542302,1.869353601657548,-0.6614342570917624,0.13821320409260232,-0.6825633192704169,-0.4683733391256689
20,-5.393256699007412,2.2821961755624303,-0.572192036503226,0.7052922280435019,0.6113343654335683,-0.10171357364758223,0.832497023718577,0.4014218529569006
